Category,Size,Distance,tsne_1,tsne_2
bottle,Small,0.6313075,-17.817274,-16.369837
bottle,Small,0.8576373,-43.808514,10.291962
bottle,Small,0.7347938,-33.66388,-4.909349
bottle,Small,0.88053495,-26.180876,-13.637933
bottle,Medium,0.60844624,-18.954079,-17.97168
bottle,Small,0.93806344,-21.929564,-12.127435
bottle,Medium,0.6898328,-19.656908,-18.587374
bottle,Medium,0.7912589,-14.625792,-18.715286
bottle,Large,0.7826851,-13.566549,-22.665232
bottle,Small,0.7021018,-19.424755,-17.02829
bottle,Small,0.69226015,-17.178427,-15.9353895
bottle,Medium,0.6452245,-17.899406,-20.341785
bottle,Large,0.97955227,46.586807,13.429357
bottle,Small,0.63795936,-19.101063,-16.061539
bottle,Large,0.8668949,-14.311725,-21.970465
bottle,Medium,0.7503887,-16.111992,-18.856588
bottle,Medium,0.70880693,-17.839977,-20.398314
bottle,Small,0.7475892,-34.389084,-4.8701134
bottle,Medium,0.6474753,-18.282804,-19.405323
bottle,Small,0.68895304,-17.11578,-15.476926
bottle,Medium,0.7073827,-17.86798,-18.436934
bottle,Large,0.7808904,-13.70726,-19.32794
bottle,Small,1.0607618,-28.758595,14.36665
bottle,Medium,0.66288346,-17.3345,-19.378996
bottle,Medium,0.7870754,-39.352177,25.283716
bottle,Medium,0.7285865,-19.64455,-14.1182995
bottle,Small,0.76661456,-34.39684,-5.1072474
bottle,Small,0.8545805,-29.145926,-7.197822
bottle,Large,0.8009919,-13.350057,-22.35439
bottle,Medium,0.92787975,-13.425564,-15.9129095
bottle,Small,1.0779353,17.315104,29.46938
bottle,Medium,0.6814623,-17.84636,-18.405767
bottle,Medium,0.67906797,-18.364452,-17.725632
bottle,Medium,0.91465276,-38.476944,-6.8259673
bottle,Medium,0.79572994,-16.963228,-19.990297
bottle,Small,0.6662905,-16.868196,-17.270966
bottle,Small,0.87634706,-33.710148,0.9250469
bottle,Small,0.80930656,-34.429993,-5.131271
bottle,Medium,0.7396548,-20.439808,-18.712797
bottle,Medium,0.6681161,-17.507298,-18.080116
bottle,Medium,0.645851,-15.139149,-18.79476
bottle,Large,0.80275255,-13.087242,-22.139078
bottle,Large,0.7516424,-13.82804,-19.256931
bottle,Medium,0.74489176,-20.889587,-16.547865
bottle,Small,0.75229645,-30.96332,-6.70288
bottle,Small,0.90622866,-52.773262,0.25532594
bottle,Medium,0.7624902,-13.381784,-17.298437
bottle,Small,0.6408338,-19.433338,-17.953287
bottle,Medium,0.8826792,-25.208923,-5.556345
bottle,Small,0.957852,-33.662678,0.55606216
bottle,Small,0.9603137,-41.70166,23.293024
bottle,Large,0.87987906,-12.3780155,-27.960463
bottle,Large,0.8426723,-14.422023,-21.903212
bottle,Small,0.83203834,-37.73866,-7.0294747
bottle,Small,0.731652,-16.439404,-17.043839
bottle,Small,0.66051257,-16.641916,-16.522903
bottle,Small,0.84292626,-46.923557,-7.386967
bottle,Small,0.58136165,-17.214521,-17.424414
bottle,Small,0.7454419,-31.40457,-6.1089735
bottle,Small,0.6702716,-19.086128,-16.270308
bottle,Medium,0.82954204,-19.632462,-13.571176
bottle,Small,0.61987466,-19.252117,-17.846724
bottle,Medium,0.88939315,14.229771,-9.2541485
bottle,Small,0.6559856,-16.878521,-16.434122
bottle,Small,0.79706573,-21.786957,-7.9579372
bottle,Medium,0.84298337,-14.937021,-24.658546
bottle,Large,0.89013517,-13.148992,-19.553017
wine glass,Small,0.82852966,-33.342907,-6.8289056
wine glass,Small,0.7891146,-26.476263,-4.9870462
wine glass,Medium,0.59340316,-24.87387,-0.43800542
wine glass,Medium,0.83548796,-30.785652,-2.515269
wine glass,Medium,0.866503,-41.583733,28.882122
wine glass,Small,0.6500386,-25.59403,-4.752337
wine glass,Medium,0.71874934,-22.266197,-5.3564973
wine glass,Small,0.7420253,-28.03549,-7.1281004
wine glass,Large,0.7430654,-25.074587,0.76340216
wine glass,Small,0.86819947,-32.714504,-7.8778324
wine glass,Small,0.8316116,-32.543217,-7.795159
wine glass,Small,0.9243016,-33.93711,-3.7431042
wine glass,Medium,0.7813498,-13.6357975,-8.333272
wine glass,Small,0.8770402,-42.593925,-4.2130246
wine glass,Small,0.8190688,-25.593567,-7.714545
wine glass,Medium,0.74684405,-26.567383,-1.699428
wine glass,Large,0.89752066,50.504063,9.343426
wine glass,Small,0.6942117,-24.483007,-3.9560966
wine glass,Medium,0.958521,-38.2493,-5.925967
wine glass,Small,0.8361588,-34.505535,-8.819316
wine glass,Small,0.785564,-29.667095,-8.667672
wine glass,Medium,0.7020311,-23.585957,-1.9223887
wine glass,Medium,0.68008,-25.295147,-0.4961829
wine glass,Small,0.8823427,-34.00014,-3.534111
wine glass,Medium,0.6860288,-25.653664,-2.8955004
wine glass,Small,0.59159553,-25.546417,-3.9784138
wine glass,Small,0.83818537,-25.16616,-9.90192
wine glass,Large,0.8207904,-21.684225,-1.3273581
wine glass,Medium,0.6963998,-22.584332,-3.428066
wine glass,Medium,0.58709663,-25.18817,-3.6470037
wine glass,Large,0.8500037,-38.89569,34.523308
wine glass,Medium,0.81277823,-29.012209,-8.764377
wine glass,Small,0.8654587,-35.99085,-3.0678005
wine glass,Medium,0.66001016,-23.660715,-6.998809
wine glass,Small,0.6370526,-25.674334,-3.3592825
wine glass,Medium,0.65661615,-24.575775,0.07908265
wine glass,Medium,0.67507595,-22.451128,-4.645798
wine glass,Medium,0.59176016,-25.185593,-3.101944
wine glass,Small,0.58231974,-25.213484,-3.4723196
wine glass,Small,0.9544755,-56.068,11.1680975
wine glass,Medium,0.7057004,-24.784555,0.26187333
wine glass,Medium,0.6895507,-23.868986,-0.9890658
wine glass,Small,0.7814214,-31.581247,-5.6823673
wine glass,Small,0.6519929,-25.83528,-4.4144955
wine glass,Large,0.76343864,-23.018497,-1.0442011
wine glass,Small,0.71497667,-24.328285,-5.7359753
wine glass,Large,0.68302447,-24.58308,0.6938803
wine glass,Medium,0.7986323,-34.168568,27.732105
wine glass,Small,0.605841,-24.97448,-4.764405
wine glass,Medium,0.7352155,-27.091917,-4.1881857
wine glass,Medium,0.6742688,-25.500666,-2.6326704
wine glass,Medium,0.69500583,-23.969805,-0.83142066
wine glass,Medium,0.8100593,-24.83524,-7.406774
wine glass,Medium,0.6848565,-26.471699,-1.8101908
wine glass,Medium,0.88398683,-23.205957,-8.542909
wine glass,Small,1.0305259,-45.47482,5.6020565
wine glass,Medium,1.0482014,45.201607,10.244191
wine glass,Small,0.6943797,-26.032694,-3.2967722
wine glass,Small,0.84650105,-35.56422,-3.1827974
wine glass,Small,0.88183784,-30.82298,-2.4980807
wine glass,Small,0.57392657,-25.5235,-3.6656425
wine glass,Medium,1.0101705,-19.289274,24.851135
wine glass,Small,0.92710483,-33.01346,-8.054695
wine glass,Small,0.9439041,-33.949852,-3.6475692
wine glass,Large,0.8100933,-25.756277,1.2649989
wine glass,Large,0.8077059,-24.93977,1.2490991
wine glass,Large,0.7081403,-24.728449,0.4755458
wine glass,Medium,0.6158592,-25.425676,-2.6935833
wine glass,Small,0.71282715,-29.373396,-8.652474
wine glass,Medium,0.69923395,-25.402428,-0.3355222
wine glass,Large,0.83853215,-24.316051,2.1230779
wine glass,Small,0.73734325,-36.803017,-2.448576
wine glass,Medium,0.71125543,-23.92212,-6.8394046
wine glass,Medium,0.715273,-21.883259,-5.650043
wine glass,Large,0.7429189,-24.255337,0.43370026
wine glass,Medium,0.73885995,-21.53867,-5.5738535
wine glass,Small,0.78233534,-27.463999,-3.262518
wine glass,Medium,0.66227806,-25.317005,-0.24626216
wine glass,Medium,0.6388023,-25.370447,-2.745478
wine glass,Medium,0.6555015,-25.468102,-0.43709487
wine glass,Small,0.7922541,-33.895023,-3.795589
wine glass,Medium,0.795583,45.95859,9.730616
wine glass,Small,0.65631884,-25.121447,-5.2132783
wine glass,Small,0.7528934,-22.082132,-4.247832
wine glass,Medium,0.6679383,-23.41732,-1.8670135
wine glass,Small,0.75325686,-25.354702,-10.084189
wine glass,Medium,0.7350103,-24.110909,0.267919
wine glass,Large,0.7638607,-24.68293,1.2151058
wine glass,Small,0.84129554,-35.06133,-0.4775459
wine glass,Small,0.74631095,-25.478592,-6.483071
wine glass,Medium,0.75711036,-34.362507,27.650885
wine glass,Large,0.7937004,-24.259165,2.1607206
wine glass,Medium,0.9689757,-19.28445,24.859802
wine glass,Small,0.80045134,-35.979454,-3.0367482
wine glass,Small,0.84446543,-34.298355,-3.6083326
wine glass,Small,0.66092914,-22.36033,-6.492169
wine glass,Small,0.83842754,-33.213394,-7.0975766
wine glass,Small,0.95544547,-36.722588,-7.0215435
wine glass,Medium,0.6911929,-24.834097,-0.7314047
wine glass,Small,0.59582263,-24.038755,-4.331709
cup,Large,0.69430333,-14.624087,-10.450421
cup,Small,0.8015543,-24.179178,-12.897853
cup,Small,1.0796698,-41.421257,-2.1408486
cup,Large,0.87211794,-15.210641,-8.629174
cup,Small,1.0482585,-81.39163,-10.487844
cup,Medium,1.0063369,-19.58667,29.691936
cup,Medium,0.85630095,-48.333622,8.896246
cup,Small,0.7372511,-19.448334,-5.39535
cup,Medium,0.6862958,-19.347218,-6.159722
cup,Small,0.84387493,-33.314632,-1.9440975
cup,Small,0.756785,-17.794231,-3.5313866
cup,Small,1.0354419,-49.875786,0.9094091
cup,Medium,0.62995625,-19.827393,-6.9527497
cup,Medium,0.75251263,-20.549475,-10.301042
cup,Medium,0.7805497,-15.754217,-11.709996
cup,Medium,0.8917302,-40.2511,24.56956
cup,Large,0.9471231,-3.770775,25.248274
cup,Medium,0.64947504,-19.785257,-6.847755
cup,Medium,0.7016839,-19.346624,-8.415237
cup,Small,0.9502061,-37.09414,8.019035
cup,Medium,0.7837678,-19.87394,-3.766826
cup,Medium,0.6490291,-21.8742,-6.9222426
cup,Medium,0.85930634,-38.379833,-5.648167
cup,Medium,0.8032015,-16.704964,-5.953069
cup,Medium,0.8775889,-16.322182,-23.412815
cup,Medium,0.6691364,-21.006681,-6.9311686
cup,Large,0.7895316,-12.989007,-11.012245
cup,Medium,0.7145405,-19.236399,-8.556819
cup,Medium,0.66587025,-14.738107,-9.866217
cup,Medium,0.64283466,-21.74628,-6.8565717
cup,Small,0.7541,-23.589285,-13.010966
cup,Medium,0.7467807,-22.593088,-3.2017403
cup,Small,0.6564503,-18.705597,-5.068151
cup,Small,0.8799519,-28.671658,-10.488286
cup,Medium,0.73999256,-13.758392,-10.9184675
cup,Large,0.75720054,-10.755093,-7.906406
cup,Medium,0.643468,-20.434145,-5.671052
cup,Small,0.8348078,-28.019415,-15.115329
cup,Small,0.8009787,-51.86636,12.933454
cup,Large,0.7324316,-14.086521,-9.119447
cup,Large,0.8596635,-12.505219,-7.483659
cup,Large,0.69995123,-15.143996,-10.783161
cup,Medium,0.73873085,-10.75387,-7.235367
cup,Medium,0.57729673,-20.649519,-8.163131
cup,Large,0.7681336,-13.341074,-10.817075
cup,Small,0.8475832,-27.869446,-8.212336
cup,Small,0.69162107,-21.895685,-8.658011
cup,Medium,0.70259386,-15.813748,-9.577678
cup,Small,0.85932344,-25.015219,-13.507056
cup,Small,1.0072589,-42.532925,-25.523663
cup,Small,0.86532956,-38.543858,-6.9466825
cup,Medium,0.79314333,-23.474922,-10.3111725
cup,Small,0.7143233,-24.132547,-12.974184
cup,Small,0.9716516,-31.867008,-10.997886
cup,Large,0.70626634,-14.547742,-9.957951
cup,Large,0.77106005,-12.829529,-9.37568
cup,Medium,0.6980866,-17.090067,-5.589017
cup,Medium,0.7288979,-16.994043,-4.7367625
cup,Medium,0.65084076,-18.994062,-6.718278
cup,Large,0.79640514,-12.020425,-6.498521
cup,Small,0.6366499,-21.836658,-7.6321297
cup,Small,0.78434104,-18.451418,-4.3349285
cup,Medium,0.6605628,-21.104729,-5.5009828
cup,Medium,0.80524623,-23.440012,-10.397441
cup,Small,0.7291454,-23.598562,-9.82472
cup,Medium,0.69067186,-14.63386,-9.285479
cup,Medium,0.9113775,-44.50008,26.025723
cup,Small,0.68803436,-23.97574,-5.969065
cup,Large,0.7729914,-12.618168,-14.043779
cup,Small,0.8213248,-37.00403,-7.315599
cup,Small,0.73143655,-18.557755,-4.8479505
cup,Large,1.0555421,55.730404,15.709336
cup,Large,0.7378552,-14.279415,-9.209302
cup,Medium,0.76964015,-16.257467,-10.757669
cup,Small,0.93025815,-32.069016,-11.637274
cup,Small,0.77216804,-25.983395,-13.573616
cup,Medium,0.8801851,2.8927753,28.170029
cup,Large,0.6894881,-14.587644,-9.815107
cup,Medium,0.7712557,-16.118303,-10.729584
cup,Small,0.74268055,-18.45029,-5.5275097
cup,Small,0.9208831,-31.625568,-11.0068245
cup,Large,0.67857575,-13.547035,-10.392548
cup,Small,1.0217309,-54.47158,0.2602463
cup,Small,0.7043591,-18.60698,-4.973365
cup,Medium,0.6822353,-14.183744,-10.257082
cup,Small,0.86173743,-41.0517,6.829738
cup,Medium,0.8060279,-10.848829,-4.370512
cup,Small,0.9308828,-33.28749,-1.848309
cup,Small,0.8480832,-37.02893,-7.3125625
cup,Medium,0.69072586,-21.463675,-5.563114
cup,Large,0.9659951,-12.4523,-21.956238
cup,Medium,0.6405942,-14.621548,-9.064524
cup,Small,0.71580935,-21.180277,-5.841805
cup,Small,0.67168236,-22.732584,-7.088167
cup,Medium,0.6890767,-18.501293,-7.2473803
cup,Small,0.7520919,-21.677525,-9.155445
cup,Medium,0.74141437,-10.654297,-7.2045865
cup,Medium,0.6518299,-14.96699,-9.676112
cup,Small,1.1195993,16.158892,30.455025
cup,Medium,0.8103146,-18.180857,4.297403
fork,Small,0.7560669,-50.448093,29.622667
fork,Large,0.6704927,-44.98816,39.79867
fork,Large,0.85685235,-33.02116,-51.810287
fork,Large,0.642301,-43.740196,37.693203
fork,Small,0.8241983,-40.452557,21.264803
fork,Small,0.69516855,-49.971653,26.789602
fork,Large,0.74720705,-39.841652,41.82667
fork,Small,0.6953328,-48.98413,26.636328
fork,Medium,1.0275302,-32.937046,-51.852615
fork,Small,0.73078686,-48.644943,27.014887
fork,Medium,0.70222425,-49.461502,33.88048
fork,Large,0.9343995,-48.68793,-59.090485
fork,Small,0.77550775,-49.127068,32.793045
fork,Medium,0.65362775,-49.483013,34.0337
fork,Medium,0.6386146,-44.326633,33.191288
fork,Medium,0.861947,-43.72601,20.398413
fork,Large,0.7438975,-42.188515,32.04681
fork,Medium,0.65343666,-45.383484,38.984543
fork,Small,0.771329,-50.8061,27.483051
fork,Small,0.6674745,-49.856384,27.202868
fork,Small,0.95253205,-15.786615,1.690672
fork,Large,0.6444358,-43.91156,38.903683
fork,Large,0.6026009,-44.890793,36.930267
fork,Small,0.7743568,-53.343506,24.339172
fork,Large,0.71839064,-43.475063,39.222164
fork,Medium,0.58842057,-45.773197,28.480154
fork,Medium,0.67160165,-41.668827,35.498432
fork,Small,0.74540436,-48.490597,24.175642
fork,Large,0.6655881,-44.364586,39.210827
fork,Medium,0.6616442,-50.684055,32.250607
fork,Large,0.67723554,-43.882446,36.857464
fork,Medium,0.5808012,-43.82491,38.39817
fork,Large,0.88012266,-33.019066,-51.833096
fork,Medium,0.7206042,-52.66211,28.726776
fork,Medium,0.62921464,-49.339737,35.193085
fork,Large,0.6851001,-42.957275,37.450665
fork,Small,0.98292583,-16.474773,1.2899662
fork,Medium,0.56542146,-44.906525,37.066013
fork,Large,0.6305141,-43.59677,38.881413
fork,Small,0.95784944,-16.49142,1.3818027
fork,Large,0.8129055,-39.57701,42.508118
fork,Small,0.6126446,-50.776863,32.121014
fork,Large,0.7505608,-40.663548,32.465614
fork,Large,0.86596,-36.27005,29.814974
fork,Medium,0.6909561,-49.427174,35.144047
fork,Medium,0.5034099,-44.562366,36.62199
fork,Large,0.6876766,-43.44923,39.44699
fork,Large,0.62755394,-43.509308,38.291565
fork,Small,0.860052,-48.52897,23.01085
fork,Medium,0.6637248,-51.27112,27.6732
fork,Small,0.7037702,-48.207783,24.217834
fork,Medium,0.6494997,-48.51065,27.480701
fork,Large,0.6193712,-43.046635,38.949802
fork,Large,0.7636136,-44.097076,40.683662
fork,Medium,0.6749868,-45.241814,29.816793
fork,Large,0.8787399,-33.001423,-51.806633
fork,Medium,0.55826485,-45.57136,37.607372
fork,Large,0.7672828,-40.035027,41.755272
fork,Large,0.66524476,-41.029846,37.11022
fork,Medium,0.65187436,-45.01654,27.21475
fork,Medium,0.738335,-49.558662,35.366985
fork,Large,0.5452223,-44.767017,37.34164
fork,Medium,0.77762854,-52.01566,19.051882
fork,Large,0.6222042,-42.50773,38.744205
fork,Medium,0.6922614,-51.74199,28.963919
fork,Large,0.762441,-42.09529,40.558426
fork,Small,0.75396013,-52.464912,27.09485
fork,Medium,0.7150177,-43.606052,36.102127
fork,Medium,0.6408847,-43.469276,39.438854
fork,Small,0.81219643,-47.821835,22.499336
fork,Medium,0.5794365,-50.66577,32.23153
fork,Medium,0.7606014,-47.76672,23.767946
fork,Medium,0.7181416,-45.547985,39.081207
fork,Large,0.80162704,-38.312798,41.649986
fork,Large,0.599122,-44.452652,39.37814
fork,Small,0.84492606,-53.169056,25.738926
fork,Medium,0.8714477,-41.46697,43.096825
fork,Medium,0.70628446,-52.352104,30.474133
fork,Large,0.73204696,-40.99589,36.668888
fork,Large,0.8899284,-38.181335,38.87991
fork,Medium,0.7339121,-52.75571,31.641266
fork,Medium,0.6984091,-43.10282,27.471338
fork,Medium,0.7896739,-42.746536,26.926283
fork,Medium,0.5980664,-43.430256,36.050716
fork,Large,0.8537157,-40.26873,41.730957
fork,Medium,0.61027265,-49.535408,33.455906
fork,Small,0.7886323,-49.738102,34.608536
fork,Large,0.7282679,-40.17315,41.864502
fork,Medium,0.6327162,-42.861412,34.29815
fork,Medium,0.5210794,-45.00151,36.987152
fork,Medium,0.6311429,-47.21264,36.59956
fork,Medium,0.6790472,-44.488308,30.227669
fork,Small,0.75791717,-46.458004,27.097818
fork,Large,0.7179182,-42.82052,41.10608
fork,Medium,0.73035824,-49.418716,34.968628
fork,Medium,0.8938517,-53.11413,31.169588
fork,Medium,0.62327576,-50.04348,27.415
fork,Large,0.6676938,-44.787304,39.41848
fork,Small,0.7998333,-47.888252,22.671627
fork,Large,0.60528606,-43.85481,38.57993
knife,Small,0.8492145,-42.41814,-0.62451434
knife,Medium,0.6838544,-45.881237,31.695253
knife,Medium,0.7439123,-46.07999,27.557327
knife,Medium,0.9141864,-27.566132,-22.752552
knife,Medium,0.71153957,-46.804893,31.048285
knife,Medium,0.6632819,-47.108246,29.469223
knife,Medium,0.8078218,-24.671041,32.92294
knife,Small,0.8719843,-38.89878,-0.68079805
knife,Small,0.75461274,-50.28318,21.660494
knife,Medium,0.76549184,-42.615414,29.655537
knife,Small,0.95954525,-80.34907,-10.762568
knife,Large,0.7418747,-39.796333,36.443993
knife,Small,0.75534487,-44.34152,-0.0040459097
knife,Medium,0.68001926,-47.190956,27.722067
knife,Medium,0.8716955,-52.786358,28.63139
knife,Medium,0.6839184,-49.73613,28.608105
knife,Small,0.74525154,-40.20487,1.0340542
knife,Small,0.6985382,-48.61341,25.231236
knife,Medium,0.6564326,-43.81563,33.225815
knife,Medium,0.72806215,-40.458107,33.738384
knife,Medium,0.7154021,-47.433037,26.358177
knife,Medium,0.68677205,-43.800533,33.27442
knife,Small,0.763119,-48.22931,24.229717
knife,Small,0.83177936,-42.437496,-0.5361521
knife,Medium,0.7577135,-62.610527,12.921444
knife,Small,0.73331386,-52.162563,27.021145
knife,Medium,0.6866337,-48.023956,28.175663
knife,Small,0.9278504,-46.120052,-2.159456
knife,Medium,0.78953165,-52.863697,32.28039
knife,Small,0.8565861,-40.56134,-0.26556572
knife,Small,0.8561545,-43.02015,-0.26647106
knife,Medium,0.80295396,-45.99134,32.968475
knife,Medium,0.8157171,-43.705463,0.7297098
knife,Large,0.67060685,-42.417175,33.859043
knife,Large,0.77976274,-42.56792,40.83263
knife,Small,0.97436714,-46.148,-2.1540544
knife,Medium,0.6688391,-45.79817,30.118977
knife,Medium,0.7918607,-49.3108,31.112686
knife,Small,0.9138463,-30.680096,-7.277531
knife,Medium,0.7935055,-34.349216,38.906242
knife,Small,0.7135654,-43.456924,0.9146417
knife,Small,0.99996173,-31.22383,7.961945
knife,Large,0.8142696,-39.846203,36.56232
knife,Small,0.913352,-38.695736,-0.5151217
knife,Medium,0.66645324,-46.127472,31.876705
knife,Medium,0.73000026,-47.292965,27.933062
knife,Small,0.7043169,-49.988316,25.303875
knife,Small,0.66244566,-46.74693,31.116562
knife,Small,0.95954525,-80.34907,-10.762568
knife,Medium,0.64633465,-46.43559,31.58572
knife,Small,0.8993269,-80.24261,-10.384887
knife,Small,0.8611086,-40.569027,-0.1972148
